algorithm,instance_id,seed,scale,auc_available_horizon,available_budget_fraction,mean_normalized_incumbent_over_available_horizon,first_incumbent_budget_fraction
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,0.9984597199553052,0.9984597199553052,1.0,0.0015402800446947225
PHASE6H,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,0.9837932015294861,0.9984655105167423,0.985305141907543,0.001534489483257766
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,0.947089756836068,0.9996708812106048,0.9474015644920448,0.00032911878939526025
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,0.9887123833782845,0.9996726343157015,0.9890361598775588,0.00032736568429850434
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,0.9722296677003828,0.9996662378464846,0.9725542695077843,0.0003337621535154125
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,0.8820287797588642,0.9996455753162159,0.8823415033671846,0.00035442468378410285
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,0.8798572307424546,0.9996403303034912,0.880173802586906,0.0003596696965087953
PHASE6H,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,0.8825473503821051,0.9996476122735339,0.8828584588672166,0.00035238772646611574
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,0.9493691183637961,0.9995085115778999,0.9498359517369693,0.0004914884221001497
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,0.9198364776984402,0.9995086548237329,0.9202886570908752,0.0004913451762671476
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,0.9486404904072621,0.9995047838278506,0.9491105052786329,0.0004952161721493972
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,0.9383318897671311,0.9994596333189557,0.9388392071935565,0.0005403666810442393
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,0.9439617300001584,0.9994594640788067,0.9444722511784907,0.0005405359211933293
PHASE6H,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,0.9443516638177218,0.9994538692952506,0.9448676850724654,0.0005461307047494123
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,0.9866211456811247,0.9992017279448376,0.987409366985795,0.0007982720551623616
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,0.9992027375253926,0.9992027375253926,1.0,0.0007972624746074316
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,0.9841720550946839,0.9991918891906083,0.9849680183972558,0.0008081108093916802
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,0.9551569722495507,0.9992720669440038,0.9558527690768271,0.0007279330559962044
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,0.9992730073319198,0.9992730073319198,1.0,0.0007269926680801918
PHASE6H,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,0.9548512017988948,0.9992704340517682,0.9555483373276986,0.0007295659482318522
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,0.9585888516999287,0.999833836877188,0.9587481602882325,0.00016616312281198068
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,0.9173399312631387,0.9998342554673235,0.9174920005460037,0.00016574453267642893
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,0.9445934955711159,0.9998322733523817,0.9447519556494679,0.00016772664761834885
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,0.9721816813628767,0.99983398146417,0.9723431083420481,0.00016601853582999735
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,0.9998321430357464,0.9998321430357464,1.0,0.00016785696425358765
PHASE6H,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,0.9766778802810016,0.9998328822143127,0.9768411278072491,0.00016711778568735878
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,0.9458893637001703,0.9998062284915553,0.9460726856315634,0.0001937715084447215
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,0.9401999848621956,0.9998089300332746,0.9403796631731473,0.0001910699667253842
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,0.9320273389349316,0.9998084918498837,0.9322058639554652,0.00019150815011623006
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,0.9532952336716192,0.9997995591111248,0.9534863513234088,0.0002004408888751641
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,0.9810844293211192,0.9998001791744693,0.9812805096026251,0.00019982082553074827
PHASE6H,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,0.9362084746553369,0.9998005352697672,0.9363952524817644,0.00019946473023285053
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,0.9059496209017632,0.9997167781638993,0.9062062783077915,0.0002832218361006989
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,0.9190323360808521,0.9997160674426342,0.9192933533936506,0.000283932557365796
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,0.9004801564183519,0.9997186423606167,0.9007335846934545,0.00028135763938332616
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,0.9721197396799524,0.9996936355633402,0.9724176538666772,0.00030636443665975495
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,0.9858974509787448,0.9996894567302661,0.986203709903442,0.00031054326973389834
PHASE6H,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,0.9631128643660136,0.9996892636746264,0.9634122315426632,0.00031073632537357746
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,L,0.8207052689326377,0.9992658279066329,0.8213082505302292,0.0007341720933671087
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,L,0.8141748724103783,0.9992104889969629,0.8148181803292229,0.0007895110030371012
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,L,0.8102376872635636,0.9990678501476012,0.8109936548792557,0.0009321498523988054
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,L,0.80850704119576,0.9992840742470858,0.8090862869048849,0.0007159257529142345
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,L,0.8178848887939507,0.9992311120755445,0.8185142345048565,0.0007688879244554744
PHASE6N_TOP1,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,L,0.8145598229626543,0.999277604279023,0.815148682883129,0.0007223957209769355
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,L,0.9281917360579777,0.9987610207500303,0.9293431729653828,0.0012389792499697193
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,L,0.987923470439035,0.9988226782766009,0.9890879451632278,0.0011773217233991438
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,L,0.9495956510927059,0.9988311938404296,0.9507068431068749,0.0011688061595703674
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,L,0.9857096631082772,0.9987573525154262,0.9869360767414752,0.0012426474845737756
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,L,0.9986511174664855,0.9986511174664855,1.0,0.0013488825335144544
PHASE6N_TOP1,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,L,0.972329821626686,0.9987507869124043,0.9735459880162923,0.0012492130875957112
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,L,0.9688893161415086,0.9982628142186046,0.9705753859016694,0.0017371857813953885
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,L,0.9654614587309307,0.9982210735354987,0.9671820043945375,0.0017789264645012696
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,L,0.9548573672139868,0.9982599644973248,0.9565217490163563,0.001740035502675188
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,L,0.9867785869307875,0.9982519392737912,0.9885065564196646,0.0017480607262088047
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,L,0.9984509074469793,0.9984509074469793,1.0,0.0015490925530207151
PHASE6N_TOP1,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,L,0.9984574219580693,0.9984574219580693,1.0,0.0015425780419307089
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,M,0.9650694384023024,0.9996424249735643,0.9654146465700711,0.00035757502643575306
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,M,0.9687902496032205,0.9996674354166444,0.9691125421120127,0.00033256458335560176
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,M,0.991214534751303,0.9996647733333112,0.991546927722749,0.00033522666668878837
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,M,0.884369682108425,0.9996154144530445,0.8847099287602743,0.00038458554695547424
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,M,0.8887360669929624,0.9996449094188338,0.8890517608994271,0.00035509058116620773
PHASE6N_TOP1,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,M,0.8705135880154105,0.9996163838419369,0.8708476592487098,0.00038361615806312545
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,M,0.9577536638114621,0.9995019408566715,0.9582309194823303,0.0004980591433284972
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,M,0.9765383590390849,0.9995024661517075,0.97702446177943,0.0004975338482925836
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,M,0.9387026575903243,0.9995039060164852,0.9391685734691285,0.0004960939835148222
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,M,0.963176061797623,0.9994581666613258,0.9636982256246877,0.0005418333386742019
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,M,0.9476021494353529,0.9994321992480119,0.9481405043267,0.000567800751988094
PHASE6N_TOP1,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,M,0.981367174085484,0.9994605686378071,0.9818968400354373,0.0005394313621928724
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,M,0.9988353390828814,0.9991915942966628,0.9996434565544636,0.0008084057033371765
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,M,0.999203548940679,0.999203548940679,1.0,0.0007964510593210126
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,M,0.9992005879322602,0.9992005879322602,1.0,0.0007994120677398376
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,M,0.9563631198427888,0.9992751794310732,0.9570568143074303,0.0007248205689267769
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,M,0.9836604447253121,0.9992746374827502,0.9843744730710153,0.0007253625172497464
PHASE6N_TOP1,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,M,0.982001487882095,0.999263387060386,0.9827253761102248,0.0007366129396140078
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,S,0.9369767256788497,0.9998341018115037,0.9371321942122511,0.00016589818849632913
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,S,0.9207324415549092,0.9998335694506779,0.9208857050686666,0.00016643054932203205
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,S,0.9245213429630603,0.9998347079669999,0.9246741842388359,0.00016529203300005526
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746101,S,0.9896539433098922,0.9998347988839669,0.9898174622593265,0.00016520111603313126
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,0.96032329164496,0.9998370620445972,0.9604797902581904,0.0001629379554028024
PHASE6N_TOP1,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,0.9972185235047601,0.9998345266249089,0.9973835639293439,0.00016547337509109639
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,0.8955234273401085,0.9997940946416445,0.8957078583876716,0.00020590535835556995
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,0.9517727163989711,0.9998062381666386,0.9519571693653889,0.00019376183336135
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,0.9050807775089358,0.9998066018498017,0.9052558523162298,0.00019339815019823922
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,0.9628794013108259,0.9997997693966941,0.963072237846037,0.00020023060330588902
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,0.9643274827150392,0.9997989894047986,0.9645213617280446,0.00020101059520144073
PHASE6N_TOP1,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,0.9529440181472069,0.999797050166683,0.953137457235281,0.0002029498333170537
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,0.9183660445036342,0.9997129296720768,0.9186297558488857,0.0002870703279231599
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,0.8867663450035466,0.9997182708032254,0.8870162433773193,0.0002817291967746359
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,0.894494812836314,0.9997172365000865,0.8947478148599838,0.0002827634999135387
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,0.9419723493598399,0.9996908168331073,0.942263681428912,0.0003091831668926817
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,0.9756597652344225,0.9996903878096158,0.975961934946833,0.00030961219038415166
PHASE6N_TOP1,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,0.9688994382512989,0.9996903406427009,0.969199559964132,0.0003096593572990969
